"wis_by_STATE.model","wis_by_STATE.STATE","wis_by_STATE.horizon","wis_by_STATE.target_end_date","wis_by_STATE.wis"
"FluSight","Mississippi",3,2022-11-12,159.909697328104
"FluSight","Mississippi",3,2022-11-19,142.079763093631
"FluSight","Mississippi",3,2022-11-26,95.5631777639081
"FluSight","Mississippi",3,2022-12-03,11.6874975371493
"FluSight","Mississippi",3,2022-12-10,36.8846647051688
"FluSight","Mississippi",3,2022-12-17,71.013807661794
"FluSight","Mississippi",3,2022-12-24,142.83254245112
"FluSight","Mississippi",3,2022-12-31,107.001577664124
"FluSight","Mississippi",3,2023-01-07,52.9900424112067
"FluSight","Mississippi",3,2023-01-14,46.1738501176751
"FluSight","Mississippi",3,2023-01-21,20.0702078366653
"FluSight","Mississippi",3,2023-01-28,47.5317000534788
"FluSight","Mississippi",3,2023-02-04,31.2797408271691
"FluSight","Mississippi",3,2023-02-11,20.1069235698661
"FluSight","Mississippi",3,2023-02-18,15.8543684267495
"FluSight","Mississippi",3,2023-02-25,11.5514995482129
"FluSight","Mississippi",3,2023-03-04,10.9088687256003
"FluSight","Mississippi",3,2023-03-11,10.527867517936
"FluSight","Mississippi",3,2023-03-18,10.4763236767368
"FluSight","Mississippi",3,2023-03-25,12.1377086033034
"FluSight","Mississippi",3,2023-04-01,11.9030371509802
"FluSight","Mississippi",3,2023-04-08,10.2425421118559
"FluSight","Mississippi",3,2023-04-15,9.16884855255075
"FluSight","Mississippi",3,2023-04-22,10.3104706951417
"FluSight","Mississippi",3,2023-04-29,8.42582454611503
"FluSight","Mississippi",3,2023-05-06,9.06212033557292
"FluSight","Mississippi",3,2023-05-13,8.38725560757781
"FluSight","Mississippi",3,2023-05-20,10.1313494779513
"FluSight","Mississippi",3,2023-05-27,7.90619619609239
"FluSight","Mississippi",3,2023-06-03,9.11831439718744
"FluSight","Mississippi",3,2023-06-10,8.70202819141235
"FluSight","Mississippi",3,2023-10-07,7.68389710855804
"FluSight","Mississippi",3,2023-10-14,6.8499031426836
"FluSight","Mississippi",3,2023-10-21,6.39471847346734
"FluSight","Mississippi",3,2023-10-28,6.59494617389652
"FluSight","Mississippi",3,2023-11-04,6.97386242716774
"FluSight","Mississippi",3,2023-11-11,9.34090009358789
"FluSight","Mississippi",3,2023-11-18,13.3689924348156
"FluSight","Mississippi",3,2023-11-25,15.2662157202224
"FluSight","Mississippi",3,2023-12-02,26.2415052979225
"FluSight","Mississippi",3,2023-12-09,17.1862926298176
"FluSight","Mississippi",3,2023-12-16,28.6964022210004
"FluSight","Mississippi",3,2023-12-23,118.881019107974
"FluSight","Mississippi",3,2023-12-30,185.949992104573
"FluSight","Mississippi",3,2024-01-06,160.090980796982
"FluSight","Mississippi",3,2024-01-13,97.354584402257
"FluSight","Mississippi",3,2024-01-20,23.507590204489
"FluSight","Mississippi",3,2024-01-27,95.9152582229083
"FluSight","Mississippi",3,2024-02-03,111.391480412674
"FluSight","Mississippi",3,2024-02-10,99.0664490578601
"FluSight","Mississippi",3,2024-02-17,36.8742142665992
"FluSight","Mississippi",3,2024-02-24,69.0706629106291
"FluSight","Mississippi",3,2024-03-02,25.4057963792899
"FluSight","Mississippi",3,2024-03-09,15.4593943507479
"FluSight","Mississippi",3,2024-03-16,21.3672959759815
"FluSight","Mississippi",3,2024-03-23,10.8408567216107
"FluSight","Mississippi",3,2024-03-30,12.5157553688146
"FluSight","Mississippi",3,2024-04-06,10.0297679359402
"FluSight","Mississippi",3,2024-04-13,12.2078249856194
"FluSight","Mississippi",3,2024-04-20,11.1438139562917
"FluSight","Mississippi",3,2024-04-27,14.8302093669415
"FluSight","Mississippi",3,2024-05-04,18.0610244607011
"FluSight","Mississippi",3,2024-05-11,12.8824279889538
"FluSight","Mississippi",3,2024-05-18,8.10830783653489
"FluSight","Missouri",-2,2024-05-04,16.0055434782609
"FluSight","Missouri",0,2022-10-22,9.03205869565218
"FluSight","Missouri",0,2022-10-29,22.2930043478261
"FluSight","Missouri",0,2022-11-05,12.823747826087
"FluSight","Missouri",0,2022-11-12,33.4065154781983
"FluSight","Missouri",0,2022-11-19,70.6406
"FluSight","Missouri",0,2022-11-26,289.856782608696
"FluSight","Missouri",0,2022-12-03,322.405760869565
"FluSight","Missouri",0,2022-12-10,18.4078608695652
"FluSight","Missouri",0,2022-12-17,60.6498143998831
"FluSight","Missouri",0,2022-12-24,141.776139130435
"FluSight","Missouri",0,2022-12-31,51.4468
"FluSight","Missouri",0,2023-01-07,168.046482608696
"FluSight","Missouri",0,2023-01-14,146.987143478261
"FluSight","Missouri",0,2023-01-21,59.5409185560334
"FluSight","Missouri",0,2023-01-28,19.7805369565217
"FluSight","Missouri",0,2023-02-04,16.398802173913
"FluSight","Missouri",0,2023-02-11,10.2983717391304
"FluSight","Missouri",0,2023-02-18,8.33141956521739
"FluSight","Missouri",0,2023-02-25,8.66229347826087
"FluSight","Missouri",0,2023-03-04,7.54012391304348
"FluSight","Missouri",0,2023-03-11,7.39925869565217
"FluSight","Missouri",0,2023-03-18,9.2899152173913
"FluSight","Missouri",0,2023-03-25,7.70035434782609
"FluSight","Missouri",0,2023-04-01,6.5144855130073
"FluSight","Missouri",0,2023-04-08,5.9810152173913
"FluSight","Missouri",0,2023-04-15,8.67884565217391
"FluSight","Missouri",0,2023-04-22,5.45037173913043
"FluSight","Missouri",0,2023-04-29,6.6129847826087
"FluSight","Missouri",0,2023-05-06,5.23650078294261
"FluSight","Missouri",0,2023-05-13,6.23495
"FluSight","Missouri",0,2023-05-20,4.93734565217391
"FluSight","Missouri",0,2023-09-16,3.74864130434782
"FluSight","Missouri",0,2023-09-23,5.27113810431583
"FluSight","Missouri",0,2023-09-30,3.76038043478261
"FluSight","Missouri",0,2023-10-07,7.66418478260869
"FluSight","Missouri",0,2023-10-14,3.31168478260869
"FluSight","Missouri",0,2023-10-21,5.55983695652174
"FluSight","Missouri",0,2023-10-28,3.08060478267826
"FluSight","Missouri",0,2023-11-04,4.42875
"FluSight","Missouri",0,2023-11-11,11.0695108695652
"FluSight","Missouri",0,2023-11-18,3.3233152173913
"FluSight","Missouri",0,2023-11-25,12.461902173913
"FluSight","Missouri",0,2023-12-02,16.787434382496
"FluSight","Missouri",0,2023-12-09,39.6325543478261
"FluSight","Missouri",0,2023-12-16,9.56896739130435
"FluSight","Missouri",0,2023-12-23,49.2479891304348
"FluSight","Missouri",0,2023-12-30,112.705108695652
"FluSight","Missouri",0,2024-01-06,17.4772947131645
"FluSight","Missouri",0,2024-01-13,18.1761956521739
"FluSight","Missouri",0,2024-01-20,35.7164130434783
"FluSight","Missouri",0,2024-01-27,5.31902173913043
"FluSight","Missouri",0,2024-02-03,20.0998913043478
"FluSight","Missouri",0,2024-02-10,28.7827303305642
"FluSight","Missouri",0,2024-02-17,6.50771739130435
"FluSight","Missouri",0,2024-02-24,75.6148913043478
"FluSight","Missouri",0,2024-03-02,9.65586956521739
"FluSight","Missouri",0,2024-03-09,23.360652173913
"FluSight","Missouri",0,2024-03-16,92.298485147895
"FluSight","Missouri",0,2024-03-23,61.7863043478261
"FluSight","Missouri",0,2024-03-30,4.88521739130434
"FluSight","Missouri",0,2024-04-06,30.3634782608696
"FluSight","Missouri",0,2024-04-13,25.7635869565217
"FluSight","Missouri",0,2024-04-20,20.3251013912313
"FluSight","Missouri",0,2024-04-27,9.94619565217391
"FluSight","Missouri",0,2024-05-04,16.0055434782609
"FluSight","Missouri",0,2024-05-11,25.3292239867399
"FluSight","Missouri",0,2024-05-18,27.4920855164856
"FluSight","Missouri",1,2022-10-29,34.4097425557951
"FluSight","Missouri",1,2022-11-05,39.3361269603566
"FluSight","Missouri",1,2022-11-12,50.8902735250613
"FluSight","Missouri",1,2022-11-19,111.54301831877
"FluSight","Missouri",1,2022-11-26,372.893467697112
"FluSight","Missouri",1,2022-12-03,645.724891073237
"FluSight","Missouri",1,2022-12-10,276.50267241492
"FluSight","Missouri",1,2022-12-17,72.9330290655298
"FluSight","Missouri",1,2022-12-24,193.191251683039
"FluSight","Missouri",1,2022-12-31,71.2441451392123
"FluSight","Missouri",1,2023-01-07,97.0458554980767
"FluSight","Missouri",1,2023-01-14,335.332004879049
"FluSight","Missouri",1,2023-01-21,199.068069456282
"FluSight","Missouri",1,2023-01-28,71.46273356114
"FluSight","Missouri",1,2023-02-04,34.315734150298
"FluSight","Missouri",1,2023-02-11,25.3400854724852
"FluSight","Missouri",1,2023-02-18,17.9759122022959
"FluSight","Missouri",1,2023-02-25,16.3959544215007
"FluSight","Missouri",1,2023-03-04,15.5780308330692
"FluSight","Missouri",1,2023-03-11,14.5401390221076
"FluSight","Missouri",1,2023-03-18,16.2481976111718
"FluSight","Missouri",1,2023-03-25,13.4523231667317
"FluSight","Missouri",1,2023-04-01,12.4988430951701
"FluSight","Missouri",1,2023-04-08,12.4500934751956
"FluSight","Missouri",1,2023-04-15,13.2093937704377
"FluSight","Missouri",1,2023-04-22,12.7080538070381
"FluSight","Missouri",1,2023-04-29,11.129979880951
"FluSight","Missouri",1,2023-05-06,10.980867027692
"FluSight","Missouri",1,2023-05-13,10.6496002031542
"FluSight","Missouri",1,2023-05-20,10.4406519076713
"FluSight","Missouri",1,2023-05-27,11.8298328307848
"FluSight","Missouri",1,2023-09-23,6.26610845736718
"FluSight","Missouri",1,2023-09-30,5.84089756360607
"FluSight","Missouri",1,2023-10-07,7.24817730412087
"FluSight","Missouri",1,2023-10-14,8.77145762177187
"FluSight","Missouri",1,2023-10-21,7.27210643856439
"FluSight","Missouri",1,2023-10-28,7.51648139205305
"FluSight","Missouri",1,2023-11-04,6.55806394370465
"FluSight","Missouri",1,2023-11-11,14.0851535958186
"FluSight","Missouri",1,2023-11-18,10.618590319751
"FluSight","Missouri",1,2023-11-25,11.9101586549344
"FluSight","Missouri",1,2023-12-02,27.8426266969191
"FluSight","Missouri",1,2023-12-09,52.3341045327192
"FluSight","Missouri",1,2023-12-16,45.3286331864623
"FluSight","Missouri",1,2023-12-23,54.3498854370935
"FluSight","Missouri",1,2023-12-30,154.866726516809
"FluSight","Missouri",1,2024-01-06,82.7024189550809
"FluSight","Missouri",1,2024-01-13,34.2004623897109
"FluSight","Missouri",1,2024-01-20,50.4632547104384
"FluSight","Missouri",1,2024-01-27,29.5197028128325
"FluSight","Missouri",1,2024-02-03,22.7061650773029
"FluSight","Missouri",1,2024-02-10,46.0286240801321
"FluSight","Missouri",1,2024-02-17,31.6745043231737
"FluSight","Missouri",1,2024-02-24,73.987564708821
"FluSight","Missouri",1,2024-03-02,57.7838090116988
"FluSight","Missouri",1,2024-03-09,30.4538633661989
"FluSight","Missouri",1,2024-03-16,108.928564192511
"FluSight","Missouri",1,2024-03-23,151.441536058861
"FluSight","Missouri",1,2024-03-30,55.4199109534574
"FluSight","Missouri",1,2024-04-06,28.3615554027932
"FluSight","Missouri",1,2024-04-13,53.6735296791664
"FluSight","Missouri",1,2024-04-20,44.1483769761393
"FluSight","Missouri",1,2024-04-27,28.1192490535123
"FluSight","Missouri",1,2024-05-04,24.3512048783096
"FluSight","Missouri",1,2024-05-11,25.317381456032
"FluSight","Missouri",1,2024-05-18,27.5457872325028
"FluSight","Missouri",2,2022-11-05,52.0829078272087
"FluSight","Missouri",2,2022-11-12,78.7551158897241
"FluSight","Missouri",2,2022-11-19,129.88882022605
"FluSight","Missouri",2,2022-11-26,415.211220095114
"FluSight","Missouri",2,2022-12-03,731.667618108964
"FluSight","Missouri",2,2022-12-10,614.990558948524
"FluSight","Missouri",2,2022-12-17,182.007164959258
"FluSight","Missouri",2,2022-12-24,197.88376035656
"FluSight","Missouri",2,2022-12-31,126.119216135705
"FluSight","Missouri",2,2023-01-07,231.731227813539
"FluSight","Missouri",2,2023-01-14,241.274947652737
"FluSight","Missouri",2,2023-01-21,405.63915578284
"FluSight","Missouri",2,2023-01-28,207.020941567068
"FluSight","Missouri",2,2023-02-04,80.18361486854
"FluSight","Missouri",2,2023-02-11,40.8563669618218
"FluSight","Missouri",2,2023-02-18,30.3394116805951
"FluSight","Missouri",2,2023-02-25,25.011752801115
"FluSight","Missouri",2,2023-03-04,22.5181315856637
"FluSight","Missouri",2,2023-03-11,22.0947242896559
"FluSight","Missouri",2,2023-03-18,21.3516998873684
"FluSight","Missouri",2,2023-03-25,20.40764113052
"FluSight","Missouri",2,2023-04-01,19.4046177718516
"FluSight","Missouri",2,2023-04-08,17.7163582708871
"FluSight","Missouri",2,2023-04-15,19.1103253462752
"FluSight","Missouri",2,2023-04-22,17.7527587136523
"FluSight","Missouri",2,2023-04-29,16.6677698339809
"FluSight","Missouri",2,2023-05-06,15.6196582194952
"FluSight","Missouri",2,2023-05-13,14.8536833066374
"FluSight","Missouri",2,2023-05-20,15.1580057982102
"FluSight","Missouri",2,2023-05-27,17.5999723638758
"FluSight","Missouri",2,2023-06-03,15.3423677730038
"FluSight","Missouri",2,2023-09-30,8.9514746769859
"FluSight","Missouri",2,2023-10-07,11.4583966986409
"FluSight","Missouri",2,2023-10-14,10.0741769282693
"FluSight","Missouri",2,2023-10-21,8.89748534848392
"FluSight","Missouri",2,2023-10-28,9.92391419288107
"FluSight","Missouri",2,2023-11-04,9.13149448633616
"FluSight","Missouri",2,2023-11-11,14.6279726560744
"FluSight","Missouri",2,2023-11-18,14.1079482888307
"FluSight","Missouri",2,2023-11-25,20.6099856944222
"FluSight","Missouri",2,2023-12-02,25.7013419884416
"FluSight","Missouri",2,2023-12-09,60.2675018040833
"FluSight","Missouri",2,2023-12-16,57.7366260848043
"FluSight","Missouri",2,2023-12-23,89.3861692730841
"FluSight","Missouri",2,2023-12-30,157.677786444321
"FluSight","Missouri",2,2024-01-06,128.017925148078
"FluSight","Missouri",2,2024-01-13,58.2192621130994
"FluSight","Missouri",2,2024-01-20,64.481762287362
"FluSight","Missouri",2,2024-01-27,44.6490740130227
"FluSight","Missouri",2,2024-02-03,16.0354397137884
"FluSight","Missouri",2,2024-02-10,46.4626670054744
"FluSight","Missouri",2,2024-02-17,48.5480161134872
"FluSight","Missouri",2,2024-02-24,99.1946690508426
"FluSight","Missouri",2,2024-03-02,59.4063337665551
"FluSight","Missouri",2,2024-03-09,33.0885966363142
"FluSight","Missouri",2,2024-03-16,113.141212840346
"FluSight","Missouri",2,2024-03-23,170.918549451995
"FluSight","Missouri",2,2024-03-30,142.216611463702
"FluSight","Missouri",2,2024-04-06,83.0804364269295
"FluSight","Missouri",2,2024-04-13,50.2203400450091
"FluSight","Missouri",2,2024-04-20,71.1417971144929
"FluSight","Missouri",2,2024-04-27,50.6846727996193
"FluSight","Missouri",2,2024-05-04,41.9712906746894
"FluSight","Missouri",2,2024-05-11,33.1828112278079
"FluSight","Missouri",2,2024-05-18,27.4655378284
"FluSight","Missouri",3,2022-11-12,91.9609679065704
"FluSight","Missouri",3,2022-11-19,158.500470807034
"FluSight","Missouri",3,2022-11-26,434.175130696524
"FluSight","Missouri",3,2022-12-03,775.389424163828
"FluSight","Missouri",3,2022-12-10,703.091619639957
"FluSight","Missouri",3,2022-12-17,525.896268403923
"FluSight","Missouri",3,2022-12-24,36.8986928035367
"FluSight","Missouri",3,2022-12-31,136.128753612297
"FluSight","Missouri",3,2023-01-07,295.797962884368
"FluSight","Missouri",3,2023-01-14,414.688946020439
"FluSight","Missouri",3,2023-01-21,311.400600423982
"FluSight","Missouri",3,2023-01-28,410.488888243578
"FluSight","Missouri",3,2023-02-04,215.20654592809
"FluSight","Missouri",3,2023-02-11,83.4829101497537
"FluSight","Missouri",3,2023-02-18,43.666259420442
"FluSight","Missouri",3,2023-02-25,35.8085158764414
"FluSight","Missouri",3,2023-03-04,29.5611409198875
"FluSight","Missouri",3,2023-03-11,27.4521444160094
"FluSight","Missouri",3,2023-03-18,27.8198573101166
"FluSight","Missouri",3,2023-03-25,25.3876635142221
"FluSight","Missouri",3,2023-04-01,25.3858251640777
"FluSight","Missouri",3,2023-04-08,24.0369635593747
"FluSight","Missouri",3,2023-04-15,22.1266663019022
"FluSight","Missouri",3,2023-04-22,23.1589691767787
"FluSight","Missouri",3,2023-04-29,21.4796381266856
"FluSight","Missouri",3,2023-05-06,20.9062056628175
"FluSight","Missouri",3,2023-05-13,19.1223373198732
"FluSight","Missouri",3,2023-05-20,18.8749585335419
"FluSight","Missouri",3,2023-05-27,20.8884183290094
"FluSight","Missouri",3,2023-06-03,20.8071232378411
"FluSight","Missouri",3,2023-06-10,18.5291070242442
"FluSight","Missouri",3,2023-10-07,12.9316319022103
"FluSight","Missouri",3,2023-10-14,13.4608919860938
"FluSight","Missouri",3,2023-10-21,11.6551902446851
"FluSight","Missouri",3,2023-10-28,11.3305691685612
"FluSight","Missouri",3,2023-11-04,12.0635943072257
"FluSight","Missouri",3,2023-11-11,14.0388524653725
"FluSight","Missouri",3,2023-11-18,15.412718613447
"FluSight","Missouri",3,2023-11-25,23.2868001121315
"FluSight","Missouri",3,2023-12-02,32.917573375712
"FluSight","Missouri",3,2023-12-09,55.9185074656616
"FluSight","Missouri",3,2023-12-16,65.8443367040844
"FluSight","Missouri",3,2023-12-23,99.4958696346746
"FluSight","Missouri",3,2023-12-30,192.221027635255
"FluSight","Missouri",3,2024-01-06,129.896829688318
"FluSight","Missouri",3,2024-01-13,100.839534760565
"FluSight","Missouri",3,2024-01-20,28.4924433896947
"FluSight","Missouri",3,2024-01-27,58.7480298856467
"FluSight","Missouri",3,2024-02-03,29.2466584949763
"FluSight","Missouri",3,2024-02-10,22.4414781928906
"FluSight","Missouri",3,2024-02-17,50.1448418278965
"FluSight","Missouri",3,2024-02-24,114.554238782757
"FluSight","Missouri",3,2024-03-02,84.49456290939
"FluSight","Missouri",3,2024-03-09,37.5986940444404
"FluSight","Missouri",3,2024-03-16,41.7967484392018
"FluSight","Missouri",3,2024-03-23,173.472183951992
"FluSight","Missouri",3,2024-03-30,162.229001063141
"FluSight","Missouri",3,2024-04-06,171.648480086779
"FluSight","Missouri",3,2024-04-13,106.838218445163
"FluSight","Missouri",3,2024-04-20,68.1986175720888
"FluSight","Missouri",3,2024-04-27,78.0002314265534
"FluSight","Missouri",3,2024-05-04,64.7772051252252
"FluSight","Missouri",3,2024-05-11,50.3497480086757
"FluSight","Missouri",3,2024-05-18,35.3241151997824
"FluSight","Montana",-2,2024-05-04,1.85205434782609
"FluSight","Montana",0,2022-10-22,0.0843478260869564
"FluSight","Montana",0,2022-10-29,2.22652173913043
"FluSight","Montana",0,2022-11-05,2.12883913043478
"FluSight","Montana",0,2022-11-12,3.95304347826087
"FluSight","Montana",0,2022-11-19,1.14840869565217
"FluSight","Montana",0,2022-11-26,28.6866
"FluSight","Montana",0,2022-12-03,15.7040217391304
"FluSight","Montana",0,2022-12-10,30.7216217391304
"FluSight","Montana",0,2022-12-17,1.44047826086957
"FluSight","Montana",0,2022-12-24,28.3489652173913
"FluSight","Montana",0,2022-12-31,22.5765217391304
"FluSight","Montana",0,2023-01-07,21.7459782608696
"FluSight","Montana",0,2023-01-14,14.1209782608696
"FluSight","Montana",0,2023-01-21,15.0903279652362
"FluSight","Montana",0,2023-01-28,4.78288043478261
"FluSight","Montana",0,2023-02-04,1.30146739130435
"FluSight","Montana",0,2023-02-11,4.47570652173913
"FluSight","Montana",0,2023-02-18,2.44168478260869
"FluSight","Montana",0,2023-02-25,2.07809553041183
"FluSight","Montana",0,2023-03-04,1.93711956521739
"FluSight","Montana",0,2023-03-11,2.00266304347826
"FluSight","Montana",0,2023-03-18,1.20103260869565
"FluSight","Montana",0,2023-03-25,1.11701086956522
"FluSight","Montana",0,2023-04-01,0.871021756413216
"FluSight","Montana",0,2023-04-08,0.990271739130435
"FluSight","Montana",0,2023-04-15,0.636032608695652
"FluSight","Montana",0,2023-04-22,1.20592391304348
"FluSight","Montana",0,2023-04-29,1.36972826086956
"FluSight","Montana",0,2023-05-06,0.558756260932174
"FluSight","Montana",0,2023-05-13,0.519945652173913
"FluSight","Montana",0,2023-05-20,0.711576086956522
"FluSight","Montana",0,2023-09-16,0.440739130434782
"FluSight","Montana",0,2023-09-23,1.21739130434783
"FluSight","Montana",0,2023-09-30,0.801
"FluSight","Montana",0,2023-10-07,2.6465652173913
"FluSight","Montana",0,2023-10-14,0.342293478260869
"FluSight","Montana",0,2023-10-21,0.639923913043478
"FluSight","Montana",0,2023-10-28,0.727554347826087
"FluSight","Montana",0,2023-11-04,0.627141304347826
"FluSight","Montana",0,2023-11-11,2.57955434782609
"FluSight","Montana",0,2023-11-18,1.29327173913043
"FluSight","Montana",0,2023-11-25,1.90003260869565
"FluSight","Montana",0,2023-12-02,8.48201086956522
"FluSight","Montana",0,2023-12-09,1.94790217391304
"FluSight","Montana",0,2023-12-16,10.7433586956522
"FluSight","Montana",0,2023-12-23,28.4485
"FluSight","Montana",0,2023-12-30,33.0817391304348
"FluSight","Montana",0,2024-01-06,7.82728260869565
"FluSight","Montana",0,2024-01-13,9.95445652173913
"FluSight","Montana",0,2024-01-20,22.3455434782609
"FluSight","Montana",0,2024-01-27,17.9861956521739
"FluSight","Montana",0,2024-02-03,14.8390217391304
"FluSight","Montana",0,2024-02-10,2.15009575639235
"FluSight","Montana",0,2024-02-17,49.0729347826087
"FluSight","Montana",0,2024-02-24,1.22786956521739
"FluSight","Montana",0,2024-03-02,2.08990217391304
"FluSight","Montana",0,2024-03-09,2.09535869565217
"FluSight","Montana",0,2024-03-16,4.71994565217391
"FluSight","Montana",0,2024-03-23,9.53605434782609
"FluSight","Montana",0,2024-03-30,4.63520652173913
"FluSight","Montana",0,2024-04-06,14.576097826087
"FluSight","Montana",0,2024-04-13,1.47003260869565
"FluSight","Montana",0,2024-04-20,1.9741847826087
"FluSight","Montana",0,2024-04-27,1.91964130434783
"FluSight","Montana",0,2024-05-04,1.85205434782609
"FluSight","Montana",0,2024-05-11,1.67356351063511
"FluSight","Montana",0,2024-05-18,2.50493698943511
"FluSight","Montana",1,2022-10-29,1.70638853997236
"FluSight","Montana",1,2022-11-05,4.78280724546376
"FluSight","Montana",1,2022-11-12,6.75319211835597
"FluSight","Montana",1,2022-11-19,5.49781165637743
"FluSight","Montana",1,2022-11-26,30.1557495222126
"FluSight","Montana",1,2022-12-03,47.1333472857337
"FluSight","Montana",1,2022-12-10,49.5578607830861
"FluSight","Montana",1,2022-12-17,26.665696559683
"FluSight","Montana",1,2022-12-24,27.5503342930386
"FluSight","Montana",1,2022-12-31,3.32489045101321
"FluSight","Montana",1,2023-01-07,1.98263355533555
"FluSight","Montana",1,2023-01-14,37.7435803839778
"FluSight","Montana",1,2023-01-21,29.2849540859756
"FluSight","Montana",1,2023-01-28,17.4688646679945
"FluSight","Montana",1,2023-02-04,5.21595971392323
"FluSight","Montana",1,2023-02-11,4.78633886284515
"FluSight","Montana",1,2023-02-18,3.23284465505525
"FluSight","Montana",1,2023-02-25,2.17623150248894
"FluSight","Montana",1,2023-03-04,2.355883821773
"FluSight","Montana",1,2023-03-11,2.10241873114383
"FluSight","Montana",1,2023-03-18,3.1573337417722
"FluSight","Montana",1,2023-03-25,2.34891328376327
"FluSight","Montana",1,2023-04-01,1.8947002960247
"FluSight","Montana",1,2023-04-08,1.59531126789529
"FluSight","Montana",1,2023-04-15,1.5251236928891
"FluSight","Montana",1,2023-04-22,1.56112416680688
"FluSight","Montana",1,2023-04-29,1.21669226150957
"FluSight","Montana",1,2023-05-06,1.98575816410338
"FluSight","Montana",1,2023-05-13,1.15026465482046
"FluSight","Montana",1,2023-05-20,1.21897954831722
"FluSight","Montana",1,2023-05-27,1.81720483448313
"FluSight","Montana",1,2023-09-23,1.25853380001191
"FluSight","Montana",1,2023-09-30,1.6686832623761
"FluSight","Montana",1,2023-10-07,1.951339917747
"FluSight","Montana",1,2023-10-14,2.53213803244554
"FluSight","Montana",1,2023-10-21,0.853145889045847
"FluSight","Montana",1,2023-10-28,0.815558222364832
"FluSight","Montana",1,2023-11-04,0.879158814631625
"FluSight","Montana",1,2023-11-11,2.60145602360371
"FluSight","Montana",1,2023-11-18,1.21789981686773
"FluSight","Montana",1,2023-11-25,1.15623580148845
"FluSight","Montana",1,2023-12-02,9.48766949167318
"FluSight","Montana",1,2023-12-09,9.53117572480073
"FluSight","Montana",1,2023-12-16,11.7818562919325
"FluSight","Montana",1,2023-12-23,40.9697691423871
"FluSight","Montana",1,2023-12-30,66.9897964099423
"FluSight","Montana",1,2024-01-06,41.2467597545541
"FluSight","Montana",1,2024-01-13,2.40486134924393
"FluSight","Montana",1,2024-01-20,32.4896831087876
"FluSight","Montana",1,2024-01-27,3.46113151948911
"FluSight","Montana",1,2024-02-03,3.06011003625254
"FluSight","Montana",1,2024-02-10,15.1209598507942
"FluSight","Montana",1,2024-02-17,48.499923483474
"FluSight","Montana",1,2024-02-24,46.6015419240714
"FluSight","Montana",1,2024-03-02,2.41363522870011
"FluSight","Montana",1,2024-03-09,4.03257270416182
"FluSight","Montana",1,2024-03-16,6.22040942048551
"FluSight","Montana",1,2024-03-23,4.56384973580171
"FluSight","Montana",1,2024-03-30,4.6008435092177
"FluSight","Montana",1,2024-04-06,8.45437001433058
"FluSight","Montana",1,2024-04-13,11.6701365583656
"FluSight","Montana",1,2024-04-20,1.90330161345092
"FluSight","Montana",1,2024-04-27,3.81713124722552
"FluSight","Montana",1,2024-05-04,3.79123096474443
"FluSight","Montana",1,2024-05-11,1.67697947962088
"FluSight","Montana",1,2024-05-18,2.51290110020665
"FluSight","Montana",2,2022-11-05,4.44456135648313
"FluSight","Montana",2,2022-11-12,9.46654724427679
"FluSight","Montana",2,2022-11-19,8.46666903451643
"FluSight","Montana",2,2022-11-26,35.1530731588186
"FluSight","Montana",2,2022-12-03,48.7277998325201
"FluSight","Montana",2,2022-12-10,82.7139921359214
"FluSight","Montana",2,2022-12-17,46.2875908862132
"FluSight","Montana",2,2022-12-24,1.79910403112727
"FluSight","Montana",2,2022-12-31,4.63553851460254
"FluSight","Montana",2,2023-01-07,24.0823734384953
"FluSight","Montana",2,2023-01-14,12.4623722552008
"FluSight","Montana",2,2023-01-21,56.5291863343851
"FluSight","Montana",2,2023-01-28,32.8043852267653
"FluSight","Montana",2,2023-02-04,16.3603640158793
"FluSight","Montana",2,2023-02-11,8.19180209908621
"FluSight","Montana",2,2023-02-18,4.07787598080329
"FluSight","Montana",2,2023-02-25,4.81532008761393
"FluSight","Montana",2,2023-03-04,3.4072783537618
"FluSight","Montana",2,2023-03-11,3.65792555684252
"FluSight","Montana",2,2023-03-18,2.90849148689313
"FluSight","Montana",2,2023-03-25,3.99811300771703
"FluSight","Montana",2,2023-04-01,2.88793870225659
"FluSight","Montana",2,2023-04-08,2.70746063751942
"FluSight","Montana",2,2023-04-15,2.3669134095254
"FluSight","Montana",2,2023-04-22,2.29620038430819
"FluSight","Montana",2,2023-04-29,1.95105378773353
"FluSight","Montana",2,2023-05-06,1.91471655062203
"FluSight","Montana",2,2023-05-13,2.36879673327168
"FluSight","Montana",2,2023-05-20,1.8553069701784
"FluSight","Montana",2,2023-05-27,2.13958440732233
"FluSight","Montana",2,2023-06-03,1.71174965614874
"FluSight","Montana",2,2023-09-30,1.8966260671085
"FluSight","Montana",2,2023-10-07,1.50256617372695
"FluSight","Montana",2,2023-10-14,2.24256664879692
"FluSight","Montana",2,2023-10-21,2.25391400818356
"FluSight","Montana",2,2023-10-28,1.02359319354063
"FluSight","Montana",2,2023-11-04,1.12139954008236
"FluSight","Montana",2,2023-11-11,2.18533369690219
"FluSight","Montana",2,2023-11-18,1.74604338489037
"FluSight","Montana",2,2023-11-25,2.64522589886768
"FluSight","Montana",2,2023-12-02,7.38841725808563
"FluSight","Montana",2,2023-12-09,10.5346587947184
"FluSight","Montana",2,2023-12-16,19.1664505063529
"FluSight","Montana",2,2023-12-23,41.8874062759541
